10	-0.22143374179435
11	0.122303093505438
12	0.272923002734807
13	0.220830661515387
14	0.0839089150826169
15	-0.109705269749161
16	-0.327054134215814
17	-0.420400604478397
18	-0.308576920032276
19	-0.0168395396314311
20	0.266170442471264
21	0.370762043402308
22	0.253524892794098
23	0.0536560070434788
24	-0.119216707830002
25	-0.234213824924109
26	-0.195986285852452
27	-0.0491995027523315
28	0.174480597498818
29	0.38939982421181
30	0.359226477304064
31	0.143460788090069
32	-0.101056793024885
33	-0.261138321035871
34	-0.329141969324037
35	-0.255566422563277
36	-0.0561459542434726
37	0.174853894846554
38	0.291740110609292
39	0.270395536560431
40	0.144481798263249
41	-0.0840581290585241
42	-0.286197666133086
43	-0.339924650209847
44	-0.232539596994021
45	0.0151458255398804
46	0.2663101373386
47	0.318923223184603
48	0.216147366277858
49	0.0350381559911539
50	-0.165254714834128
51	-0.306286749562706
52	-0.278918032569833
53	-0.141712688781651
54	0.0303615911723027
55	0.19663396820334
56	0.279630821434921
57	0.19757607047234
58	0.0093914586880528
59	-0.192503197721928
60	-0.314489790736145
61	-0.250551727895882
62	-0.0751737628666351
63	0.0748581536509576
64	0.217957005139621
65	0.297934824789507
66	0.16290279723816
67	-0.0479286517965845
68	-0.237249776518508
69	-0.323251441397245
70	-0.237925059720158
71	-0.0599625393556771
72	0.161243765146461
73	0.324901094885933
74	0.280216324047653
75	0.0956959930345995
76	-0.124653662182636
77	-0.264626684043246
78	-0.275217370299869
79	-0.133620253496636
80	0.0681699172873786
81	0.243358192700646
82	0.338249437625939
83	0.255348344140661
84	0.0655594431145925
85	-0.134512885393445
86	-0.266264402798127
87	-0.234891003584735
88	-0.108588707731301
89	0.0993463461404454
90	0.270017906969921
91	0.293029616892661
92	0.159585016370793
93	-0.0582124511235169
94	-0.191659434821124
95	-0.243452672720974
96	-0.187888987968107
97	-0.0208652855101419
98	0.207921450998047
99	0.302474162068148
100	0.246395715054234
101	0.086788906651305
102	-0.109743534765195
103	-0.243398946942769
104	-0.303974731683963
105	-0.2206683528946
106	0.021022665262922
107	0.22490074012108
108	0.283268232172105
109	0.211327446653956
110	0.0150806350642223
111	-0.158170003392026
112	-0.263522320415065
113	-0.268674217279236
114	-0.130323643553339
115	0.0541314041311258
116	0.230692883267216
117	0.308162706618358
118	0.2077427433254
119	-0.0244651800226401
120	-0.266359278351966
121	-0.332937807099545
122	-0.23339906123902
123	-0.0401413743353993
124	0.15893688237297
125	0.264437300866444
126	0.247761437211373
127	0.122010812403748
128	-0.0977130868097853
129	-0.276208807132604
130	-0.298774927939619
131	-0.193710060518812
132	-0.0104128473320655
133	0.199918038705399
134	0.317883894927636
135	0.250785989603215
136	0.0417255626036823
137	-0.162096173944251
138	-0.294078035022286
139	-0.2998188620994
140	-0.136817522525555
141	0.0834270910601798
142	0.242116061307485
143	0.30395044671903
144	0.182231282201456
145	-0.0151404203965493
146	-0.201863671758733
147	-0.303437504587999
148	-0.249860973105056
149	-0.071533152558676
150	0.156046861252704
151	0.283979952448341
152	0.273266985521769
153	0.143408805786867
154	-0.0718937601863305
155	-0.254139904145831
156	-0.309528835741648
157	-0.193359782119308
158	0.0235680124773376
159	0.213455287094212
160	0.306602764446228
161	0.281111151287848
162	0.0911811387751711
163	-0.136486597180246
164	-0.28599139556564
165	-0.26683260992918
166	-0.129109608049813
167	0.0674782283853661
168	0.286531504096392
169	0.350050810518524
170	0.223336726103318
171	-0.00631018338714773
172	-0.223689364592757
173	-0.328100276274376
174	-0.264942389039277
175	-0.0886151850728001
176	0.137181842123864
177	0.298749187989939
178	0.288987337155495
179	0.147596763686177
180	-0.0513220686776246
181	-0.211068706287049
182	-0.31484270535635
183	-0.270543631739679
184	-0.0863710607129429
185	0.107875423239379
186	0.227596226632571
187	0.21109174718528
188	0.0899623740184863
189	-0.140291512150051
190	-0.284769538815764
191	-0.327071341501568
192	-0.216896563576377
193	0.0360551439222547
194	0.248484122461471
195	0.322990706182499
196	0.254675222066187
197	0.0972379900947895
198	-0.122820676589934
199	-0.269200471532211
200	-0.253501094811258
201	-0.0824222528937133
202	0.123536341510574
203	0.272874969589483
204	0.326393906566348
205	0.246593421834571
206	0.036373779089157
207	-0.131064763544723
208	-0.226321953386099
209	-0.208797543075424
210	-0.0376912904545796
211	0.170097041550387
212	0.305067685043865
213	0.303720867272673
214	0.169856810735517
215	-0.0364242667100494
216	-0.218722151743085
217	-0.2668366354771
218	-0.183167513360219
219	0.00578541492239504
220	0.211322345543895
221	0.323943470628941
222	0.291748978344772
223	0.13333905299021
224	-0.0759861249173535
225	-0.234626378556953
226	-0.258281534720973
227	-0.129951423733953
228	0.0956641206267488
229	0.281765261208512
230	0.354952157559225
231	0.279424966001358
